销售订单号,物料编码,子工序编码,时间单位,时间,产量,连续生产类别编码,设备编号,工作中心编码,换线时间,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH07,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH19,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH18,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH16,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH15,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH13,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH21,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH20,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH05,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH04,A00206,20,,,,,,,,,,,
2021040468-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH03,A00206,20,,,,,,,,,,,
2021040468-10,8000025584,A0020201,分,1,0.4,"G01030101,12",RB04,A00202,20,,,,,,,,,,,
2021040468-10,8000025584,A0020201,分,1,0.3,"G01030101,12",RB02,A00202,20,,,,,,,,,,,
2021040468-10,8000025584,A0020201,分,1,0.3,"G01030101,12",RB01,A00202,20,,,,,,,,,,,
2021040468-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040468-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040468-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.15,"G01030201,,,,粉红,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.2,"G01030201,,,,粉红,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.15,"G01030201,,,,粉红,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.26,"G01030201,,,,粉红,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.26,"G01030201,,,,粉红,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.2,"G01030201,,,,粉红,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027104,A0020301,分,1,0.2,"G01030201,,,,粉红,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.15,"G01030201,,,,红,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.2,"G01030201,,,,红,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.15,"G01030201,,,,红,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.26,"G01030201,,,,红,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.26,"G01030201,,,,红,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.2,"G01030201,,,,红,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027100,A0020301,分,1,0.2,"G01030201,,,,红,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.15,"G01030201,,,,紫,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.2,"G01030201,,,,紫,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.15,"G01030201,,,,紫,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.26,"G01030201,,,,紫,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.26,"G01030201,,,,紫,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.2,"G01030201,,,,紫,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027103,A0020301,分,1,0.2,"G01030201,,,,紫,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST18,A00204,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST17,A00204,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST16,A00204,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST15,A00204,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST10,A00204,30,,,,,,,,,,,
2020115282-10,8000067063,A0020401,分,1,0.04,"G01030301,常规,,1+12,1.4,FRP",ST09,A00204,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.15,"G01030201,,,,青绿,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.2,"G01030201,,,,青绿,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.15,"G01030201,,,,青绿,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.26,"G01030201,,,,青绿,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.26,"G01030201,,,,青绿,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.2,"G01030201,,,,青绿,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027105,A0020301,分,1,0.2,"G01030201,,,,青绿,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.15,"G01030201,,,,白,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.2,"G01030201,,,,白,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.15,"G01030201,,,,白,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.26,"G01030201,,,,白,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.26,"G01030201,,,,白,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.2,"G01030201,,,,白,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027099,A0020301,分,1,0.2,"G01030201,,,,白,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.15,"G01030201,,,,灰,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.2,"G01030201,,,,灰,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.15,"G01030201,,,,灰,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.26,"G01030201,,,,灰,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.26,"G01030201,,,,灰,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.2,"G01030201,,,,灰,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027098,A0020301,分,1,0.2,"G01030201,,,,灰,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.15,"G01030201,,,,棕,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.2,"G01030201,,,,棕,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.15,"G01030201,,,,棕,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.26,"G01030201,,,,棕,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.26,"G01030201,,,,棕,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.2,"G01030201,,,,棕,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027097,A0020301,分,1,0.2,"G01030201,,,,棕,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.2,"G01030201,,,,绿,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.15,"G01030201,,,,绿,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.26,"G01030201,,,,绿,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.26,"G01030201,,,,绿,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.2,"G01030201,,,,绿,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.2,"G01030201,,,,绿,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027096,A0020301,分,1,0.15,"G01030201,,,,绿,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.15,"G01030201,,,,蓝,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.2,"G01030201,,,,蓝,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.15,"G01030201,,,,蓝,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.26,"G01030201,,,,蓝,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.26,"G01030201,,,,蓝,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.2,"G01030201,,,,蓝,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027094,A0020301,分,1,0.2,"G01030201,,,,蓝,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.15,"G01030201,,,,橙,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.2,"G01030201,,,,橙,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.15,"G01030201,,,,橙,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.26,"G01030201,,,,橙,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.26,"G01030201,,,,橙,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.2,"G01030201,,,,橙,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027095,A0020301,分,1,0.2,"G01030201,,,,橙,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.15,"G01030201,,,,黄,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.2,"G01030201,,,,黄,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.15,"G01030201,,,,黄,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.26,"G01030201,,,,黄,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.26,"G01030201,,,,黄,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.2,"G01030201,,,,黄,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027102,A0020301,分,1,0.2,"G01030201,,,,黄,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.15,"G01030201,,,,黑,1.4,12,",SC19,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.2,"G01030201,,,,黑,1.4,12,",SC18,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.15,"G01030201,,,,黑,1.4,12,",SC16,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.26,"G01030201,,,,黑,1.4,12,",SC11,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.26,"G01030201,,,,黑,1.4,12,",SC10,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.2,"G01030201,,,,黑,1.4,12,",SC04,A00203,30,,,,,,,,,,,
2020115282-10,8000027101,A0020301,分,1,0.2,"G01030201,,,,黑,1.4,12,",SC03,A00203,30,,,,,,,,,,,
2020115282-10,8000203229,A0020601,分,1,0.04,"G01031202,GCYFY,0,0.000,N,1+12,/1.4,0.45",SH38,A00206,20,,,,,,,,,,,
2020115282-10,8000203229,A0020601,分,1,0.04,"G01031202,GCYFY,0,0.000,N,1+12,/1.4,0.45",SH24,A00206,20,,,,,,,,,,,
2020115282-10,8000203229,A0020601,分,1,0.04,"G01031202,GCYFY,0,0.000,N,1+12,/1.4,0.45",SH22,A00206,20,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.04,8000250384,CS05,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.04,8000250384,CS01,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH38,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH24,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH23,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH22,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH21,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH20,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH19,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH18,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH17,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH16,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH15,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH13,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH12,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH11,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH10,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH09,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH08,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH07,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH06,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH05,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH04,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH03,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH02,A00208,30,,,,,,,,,,,
2020115282-10,8000250384,A0020302,分,1,0.05,8000250384,SH01,A00208,30,,,,,,,,,,,
2021040371-40,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040371-40,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040371-40,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2021040371-40,8000068460,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST13,A00204,30,,,,,,,,,,,
2021040371-40,8000068460,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST12,A00204,30,,,,,,,,,,,
2021040371-40,8000068460,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST11,A00204,30,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH12,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH11,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH10,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH09,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH08,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH07,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH19,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH18,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH16,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH15,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH13,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH21,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH20,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH05,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH04,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH03,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH02,A00206,20,,,,,,,,,,,
2021040371-40,8000189684,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH01,A00206,20,,,,,,,,,,,
2021040371-40,8000025584,A0020201,分,1,0.4,"G01030101,12",RB04,A00202,20,,,,,,,,,,,
2021040371-40,8000025584,A0020201,分,1,0.3,"G01030101,12",RB02,A00202,20,,,,,,,,,,,
2021040371-40,8000025584,A0020201,分,1,0.3,"G01030101,12",RB01,A00202,20,,,,,,,,,,,
2021040371-40,8000045892,A0020301,分,1,0.05,"G01030203,,,,棕,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040371-40,8000045892,A0020301,分,1,0.05,"G01030203,,,,棕,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040371-40,8000045892,A0020301,分,1,0.05,"G01030203,,,,棕,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2021040371-40,8000045891,A0020301,分,1,0.05,"G01030203,,,,绿,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040371-40,8000045891,A0020301,分,1,0.05,"G01030203,,,,绿,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040371-40,8000045891,A0020301,分,1,0.05,"G01030203,,,,绿,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2021040371-40,8000045889,A0020301,分,1,0.05,"G01030203,,,,蓝,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040371-40,8000045889,A0020301,分,1,0.05,"G01030203,,,,蓝,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040371-40,8000045889,A0020301,分,1,0.05,"G01030203,,,,蓝,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,CS05,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,CS01,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL07,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL06,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL05,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL04,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL03,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL02,A00207,20,,,,,,,,,,,
2021040469-10,8000236246,A0020701,分,1,0.02,8000236246,FL01,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,CS05,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,CS01,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL07,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL06,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL05,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL04,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL03,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL02,A00207,20,,,,,,,,,,,
2021040469-10,8000051652,A0020701,分,1,0.15,8000051652,FL01,A00207,20,,,,,,,,,,,
2021040469-10,8000068400,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST13,A00204,30,,,,,,,,,,,
2021040469-10,8000068400,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST12,A00204,30,,,,,,,,,,,
2021040469-10,8000068400,A0020401,分,1,0.04,"G01030302,充油,,1+4,4.9,钢丝",ST11,A00204,30,,,,,,,,,,,
2021040469-10,8000025584,A0020201,分,1,0.4,"G01030101,12",RB04,A00202,20,,,,,,,,,,,
2021040469-10,8000025584,A0020201,分,1,0.3,"G01030101,12",RB02,A00202,20,,,,,,,,,,,
2021040469-10,8000025584,A0020201,分,1,0.3,"G01030101,12",RB01,A00202,20,,,,,,,,,,,
2021040469-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC15,A00203,30,,,,,,,,,,,
2021040469-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC13,A00203,30,,,,,,,,,,,
2021040469-10,8000045890,A0020301,分,1,0.05,"G01030203,,,,橙,4.9,36,",SC12,A00203,30,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH02,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH01,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH12,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH11,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH10,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH09,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH08,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH07,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH19,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH18,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH16,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH15,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH13,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH21,A00206,20,,,,,,,,,,,
2021040469-10,8000189678,A0020601,分,1,0.04,"G01030601,GYDTA,0,0.000,N,1+4,/4.9,1.95",SH20,A00206,20,,,,,,,,,,,
